Nutrient_Bank_Number,name,value
24122130,Protein,26.25
24122131,Protein,30.22
24122141,Protein,28.04
24122150,Protein,25.67
24122151,Protein,29.56
24122171,Protein,28.04
24123120,Protein,27.96
24123300,Protein,25.72
24123301,Protein,29.62
24124200,Protein,25.72
24124201,Protein,29.62
24127201,Protein,29.62
24127211,Protein,29.62
24127501,Protein,29.62
24130220,Protein,25.54
24132241,Protein,25.54
24140220,Protein,27.71
24142311,Protein,27.71
24142401,Protein,27.71
24170200,Protein,25.73
24198340,Monosaturated_Fat,17.03
24198340,Total_Lipid,40.68
24198440,Monosaturated_Fat,16.888
24198440,Total_Lipid,40.34
24198670,Protein,26.68
24198720,Protein,27.14
24201000,Protein,28.81
24201020,Protein,28.81
24201120,Protein,28.81
24201220,Protein,26.94
24201320,Protein,27.99
24201510,Protein,28.1
24201520,Protein,29.3
24202010,Protein,28.52
24202020,Protein,27.64
24202060,Protein,28.52
24202070,Protein,26.86
24202120,Protein,27.9
24202500,Protein,26.94
24203010,Protein,28.81
24203020,Protein,26.87
24203120,Protein,27.4
24205100,Protein,25.58
24207000,Protein,27.14
24311010,Protein,25.06
24403100,Protein,25
24404100,Protein,32.26
25130000,Cholesterol,710
25130000,Choline,508.9
25130000,Protein,27.04
25130000,Riboflavin,2.945
25130000,Selenium,166.6
25130000,Vitamin_B12,24.69
25140110,Cholesterol,347
25140110,Choline,207.6
25140110,Phosphorus,622
25160000,Choline,153.7
25160110,Choline,151.1
25170110,Choline,203.3
25170110,Water,82.59
25170210,Cholesterol,275
25170210,Choline,467.1
25170310,Cholesterol,351
25170310,Choline,306.6
25170310,Protein,26.52
25170420,Cholesterol,367
25170420,Protein,30.14
26100160,Protein,25.78
26100170,Choline,291.3
26100170,Protein,62.82
26100170,Selenium,147.8
26100170,Magnesium,133
26100170,Phosphorus,950
26100170,Potassium,1458
26100170,Sodium,7027
26100170,Vitamin_B12,10
26101110,Niacin,19.903
26101110,Protein,28.89
26101110,Sodium,3668
26101180,Niacin,19.903
26101180,Protein,28.89
26101180,Sodium,3668
26103160,Protein,25.24
26105160,Phosphorus,470
26105190,Protein,27.84
26105190,Phosphorus,648
26109170,Choline,291.3
26109170,Protein,62.82
26109170,Selenium,147.8
26109170,Magnesium,133
26109170,Phosphorus,950
26109170,Potassium,1458
26109170,Sodium,7027
26109170,Vitamin_B12,10
26109190,Phosphorus,440
26113160,Retinol,1115
26113160,Vitamin_A_-_RAE,1115
26113190,Protein,28.73
26113190,Retinol,1381
26113190,Vitamin_A_-_RAE,1381
26115000,Water,84.63
26115190,Choline,157
26115190,Protein,29.98
26115190,Phosphorus,609
26117190,Protein,25.23
26118060,Choline,148.5
26118060,Niacin,14.871
26118060,Protein,44.61
26118060,Selenium,109.6
26118060,Phosphorus,567
26118060,Potassium,1046
26118060,Vitamin_B6,1.185
26119100,Vitamin_B12,13.67
26119170,Choline,201.6
26119170,Protein,55.71
26119170,Selenium,113.2
26119170,Phosphorus,732
26119170,Potassium,1014
26119170,Sodium,1179
26119170,Vitamin_B12,31.8
26119190,Vitamin_B12,18.7
26121190,Protein,25.54
26125100,Water,83.07
26135160,Protein,26.38
26137160,Protein,25.78
26137170,Choline,295.6
26137170,Niacin,23.735
26137170,Protein,64.06
26137170,Selenium,98.1
26137170,Phosphorus,816
26137170,Potassium,1144
26137170,Vitamin_B12,11.67
26137170,Vitamin_B6,1.718
26139110,Calcium,382
26139110,Phosphorus,490
26139110,Vitamin_B12,8.94
26139170,Choline,166.6
26139170,Protein,46.06
26139170,Selenium,93.6
26139170,Phosphorus,606
26139170,Potassium,838
26139170,Vitamin_B12,26.28
26139180,Calcium,382
26139180,Phosphorus,490
26139180,Vitamin_B12,8.94
26143160,Protein,26.38
26147190,Protein,31.2
26151160,Protein,25.08
26151190,Protein,35.47
26151190,Phosphorus,402
26151190,Potassium,671
26153100,Niacin,18.475
26153100,Selenium,90.6
26153160,Niacin,19.748
26153160,Protein,30.68
26153160,Selenium,113.9
26153170,Choline,203.1
26153170,Niacin,54.848
26153170,Protein,76.25
26153170,Selenium,283.1
26153170,Phosphorus,869
26153170,Potassium,1378
26153170,Vitamin_B6,2.624
26153190,Protein,25.54
26155180,Niacin,12.4
26155180,Protein,29.13
26158050,Protein,25.25
26311110,Copper,1.54
26311160,Copper,1.232
26311180,Copper,1.55
26319170,Cholesterol,638
26319170,Choline,204.8
26319170,Protein,51.7
26319170,Selenium,120.3
26319170,Calcium,367
26319170,Phosphorus,494
26319170,Sodium,2203
26319180,Cholesterol,252
27448030,Protein,25.15
28350040,Water,96.6
81101010,Monosaturated_Fat,19.874
81101010,Saturated_Fat,45.39
81101010,Total_Lipid,78.3
81101520,Monosaturated_Fat,15.927
81101520,Saturated_Fat,34.321
81101520,Total_Lipid,55.1
81104490,Monosaturated_Fat,19.874
81104490,Saturated_Fat,45.39
81104490,Total_Lipid,78.3
81104510,Monosaturated_Fat,19.874
81104510,Saturated_Fat,45.39
81104510,Total_Lipid,78.3
81104550,Monosaturated_Fat,15.927
81104550,Saturated_Fat,34.321
81104550,Total_Lipid,55.1
81201000,Monosaturated_Fat,41.249
81201000,Saturated_Fat,35.58
81201000,Total_Lipid,92.18
81202000,Monosaturated_Fat,45.1
81202000,Saturated_Fat,39.2
81202000,Total_Lipid,100
81203000,Monosaturated_Fat,41.186
81203000,Polysaturated_Fat,28.097
81203000,Saturated_Fat,24.98
81203000,Total_Lipid,99.97
81204000,Cholesterol,256
81204000,Retinol,824
81204000,Monosaturated_Fat,28.732
81204000,Saturated_Fat,61.924
81204000,Total_Lipid,99.48
81204000,Vitamin_A_-_RAE,840
82101000,Monosaturated_Fat,41.881
82101000,Polysaturated_Fat,41.19
82101000,Saturated_Fat,13.677
82101000,Total_Lipid,100
82101000,Vitamin_E,11.73
82101300,Monosaturated_Fat,69.9
82101300,Polysaturated_Fat,17.4
82101300,Total_Lipid,100
82101300,Vitamin_E,39.2
82102000,Monosaturated_Fat,27.576
82102000,Polysaturated_Fat,54.677
82102000,Saturated_Fat,12.948
82102000,Total_Lipid,100
82102000,Vitamin_E,14.3
82103000,Monosaturated_Fat,17.8
82103000,Polysaturated_Fat,51.9
82103000,Saturated_Fat,25.9
82103000,Total_Lipid,100
82103000,Vitamin_E,35.3
82103500,Monosaturated_Fat,18.438
82103500,Polysaturated_Fat,67.849
82103500,Total_Lipid,99.98
82104000,Monosaturated_Fat,72.961
82104000,Saturated_Fat,13.808
82104000,Total_Lipid,100
82104000,Vitamin_E,14.35
82105000,Monosaturated_Fat,46.2
82105000,Polysaturated_Fat,32
82105000,Saturated_Fat,16.9
82105000,Total_Lipid,100
82105000,Vitamin_E,15.69
82105500,Monosaturated_Fat,63.276
82105500,Polysaturated_Fat,28.142
82105500,Total_Lipid,100
82105500,Vitamin_E,17.46
82106000,Monosaturated_Fat,75.221
82106000,Polysaturated_Fat,12.82
82106000,Total_Lipid,100
82106000,Vitamin_E,34.1
82107000,Monosaturated_Fat,39.7
82107000,Polysaturated_Fat,41.7
82107000,Saturated_Fat,14.2
82107000,Total_Lipid,100
82108000,Monosaturated_Fat,22.783
82108000,Polysaturated_Fat,57.74
82108000,Saturated_Fat,15.65
82108000,Total_Lipid,100
82108000,Vitamin_K,183.9
82108500,Monosaturated_Fat,19.5
82108500,Polysaturated_Fat,65.7
82108500,Total_Lipid,100
82108500,Vitamin_E,41.08
82108700,Monosaturated_Fat,22.8
82108700,Polysaturated_Fat,63.3
82108700,Total_Lipid,100
82109000,Monosaturated_Fat,15.1
82109000,Polysaturated_Fat,61.7
82109000,Saturated_Fat,18.8
82109000,Total_Lipid,100
82109000,Vitamin_E,149.4
83204030,Monosaturated_Fat,29.542
83204030,Total_Lipid,40
89901004,Protein,32.41
89901006,Protein,26.79
92100000,Water,99.39
92100500,Water,99.39
92101000,Water,99.39
92101500,Water,99.34
92101700,Water,99.39
92102400,Water,99.51
92102401,Water,99.44
92111000,Water,99.3
92111010,Water,99.3
92152000,Water,99.39
92152010,Water,99.3
92303010,Water,99.93
92303100,Water,99.93
92305900,Water,99.88
92306090,Water,99.58
92308520,Water,99.93
92308550,Water,99.93
92309040,Water,97.89
92309520,Water,99.88
92410210,Water,99.9
92410250,Water,99.8
92410420,Water,99.8
92410520,Water,99.8
92410560,Water,99.8
92410620,Water,99.8
92410720,Water,99.8
93301031,Water,91.46
93301080,Water,91.46
93301170,Water,91.46
93301181,Water,91.38
93301211,Water,91.46
93301217,Water,91.38
94000100,Water,99.9
94100100,Water,99.98
94220215,Water,99.17
94220310,Water,99.89
94300100,Water,99.9
99998210,Monosaturated_Fat,31.097
99998210,Polysaturated_Fat,31.812
99998210,Saturated_Fat,32.672
99998210,Total_Lipid,100
99998210,Vitamin_E,10.5
